1995-03-27,1836.1,1210,7.8975,4.9483,4.955,7.24,7.6,7.65,7.13,7.88,8.3,7.4922,8,7.7813,8,,7.5,8,8,7.75
1995-03-28,1837.19,1210,7.9065,4.94,4.9397,7.35,7.65,7.86,7.29,7.91,8.32,7.5,8,7.7617,8.125,,7.51563,8.125,8.125,7.875
1995-03-29,1852.42,1216,7.8558,4.8703,4.869,7.46,7.73,8.11,7.43,7.97,8.37,7.6875,8.4375,8.1406,8.42188,,7.70313,8.4375,8.4375,8.125
1995-03-30,1893,1236,7.8656,4.9268,4.9274,7.11,7.46,7.33,7,7.76,8.21,7.625,8.2695,8.0156,8.26563,,7.64063,8.26563,8.28125,8
1995-03-31,1859.48,1223,7.8071,4.7955,4.796,7.28,7.6,7.63,7.19,7.91,8.36,7.4766,7.9688,7.6836,8,,7.5,8,8,7.73438
1995-04-01,1859.48,1223,7.8071,4.7955,4.796,7.28,7.6,7.63,7.19,7.91,8.36,7.4766,7.9688,7.6836,8,,7.5,8,8,7.73438
1995-04-02,1859.48,1223,7.8071,4.7955,4.796,7.28,7.6,7.63,7.19,7.91,8.36,7.4766,7.9688,7.6836,8,,7.5,8,8,7.73438
1995-04-03,1864,1225,7.7794,4.811,4.8103,7.18,7.5,7.52,7.08,7.81,8.26,7.4492,7.9375,7.6367,7.89063,,7.39063,7.89063,7.875,7.5625
1995-04-04,1882.77,1235,7.7704,4.8465,4.8453,7.11,7.43,7.4,7.05,7.78,8.23,7.3398,7.8789,7.5,7.875,,7.3125,7.85938,7.79688,7.5
1995-04-05,1872.92,1233,7.7513,4.834,4.834,7.08,7.41,7.33,6.97,7.76,8.22,7.2422,7.8008,7.4023,7.8125,,7.21875,7.8125,7.79688,7.39063
1995-04-06,1890.16,1242,7.7182,4.7975,4.7973,7,7.36,7.16,6.93,7.77,8.27,7.1719,7.6406,7.2578,7.67188,,7.07813,7.64063,7.57813,7.21875
1995-04-07,1900.36,1248,7.716,4.803,4.8028,6.83,7.28,6.95,6.69,7.7,8.26,7.0078,7.4766,7.125,7.60938,,6.9375,7.5,7.42188,7.0625
1995-04-08,1900.36,1248,7.716,4.803,4.8028,6.83,7.28,6.95,6.69,7.7,8.26,7.0078,7.4766,7.125,7.60938,,6.9375,7.5,7.42188,7.0625
1995-04-09,1900.36,1248,7.716,4.803,4.8028,6.83,7.28,6.95,6.69,7.7,8.26,7.0078,7.4766,7.125,7.60938,,6.9375,7.5,7.42188,7.0625
1995-04-10,1880.92,1239,7.7827,4.884,4.8863,6.94,7.35,7.1,6.85,7.79,8.34,6.9141,7.4219,7.0234,7.54688,,6.92188,7.48438,7.42188,7.04688
1995-04-11,1869.31,1234,7.796,4.8838,4.8831,7,7.4,7.15,6.91,7.79,8.33,6.9336,7.4766,7.0625,7.625,,6.9375,7.5625,7.5,7.09375
1995-04-12,1871.93,1233,7.7782,4.8975,4.8952,7.02,7.42,7.26,6.89,7.83,8.36,7.1367,7.707,7.3281,7.92188,,7.17188,7.78125,7.73438,7.35938
1995-04-13,1881.14,1237,7.773,4.843,4.8468,6.95,7.34,7.17,6.85,7.76,8.3,6.9648,7.4492,7.1016,7.75,,6.9375,7.57813,7.5,7.125
1995-04-14,1881.14,1237,7.773,4.843,4.853,6.95,7.34,7.17,6.88,7.77,8.3,6.9766,7.5,7.1289,7.75,,6.9375,7.57813,7.5,7.125
1995-04-15,1881.14,1237,7.773,4.843,4.853,6.95,7.34,7.17,6.88,7.77,8.3,6.9766,7.5,7.1289,7.75,,6.9375,7.57813,7.5,7.125
1995-04-16,1881.14,1237,7.773,4.843,4.853,6.95,7.34,7.17,6.88,7.77,8.3,6.9766,7.5,7.1289,7.75,,6.9375,7.57813,7.5,7.125
1995-04-17,1881.14,1237,7.773,4.843,4.798,6.95,7.34,7.17,6.88,7.77,8.3,6.9766,7.5,7.1289,7.75,,6.9375,7.57813,7.5,7.125
1995-04-18,1855.7,1226,7.7655,4.8143,4.8153,7.12,7.42,7.59,7.06,7.81,8.34,7.0938,7.7148,7.3398,7.89063,,7.125,7.82813,7.78125,7.375
1995-04-19,1874.9,1233,7.7719,4.804,4.8053,7.28,7.51,7.81,7.21,7.9,8.43,7.3789,8.2188,7.8398,8.3125,,7.375,8.3125,8.25,7.875
1995-04-20,1882,1236,7.8242,4.8543,4.8553,7.24,7.53,7.77,7.2,7.9,8.44,7.3203,8.0625,7.6875,8.1875,,7.375,8.125,8.125,7.75
1995-04-21,1928.37,1259,7.8488,4.8805,4.8828,7.16,7.47,7.63,7.09,7.83,8.37,7.25,7.9453,7.5625,8.09375,,7.3125,8.0625,8,7.625
1995-04-22,1928.37,1259,7.8488,4.8805,4.8828,7.16,7.47,7.63,7.09,7.83,8.37,7.25,7.9453,7.5625,8.09375,,7.3125,8.0625,8,7.625
1995-04-23,1928.37,1259,7.8488,4.8805,4.8828,7.16,7.47,7.63,7.09,7.83,8.37,7.25,7.9453,7.5625,8.09375,,7.3125,8.0625,8,7.625
1995-04-24,1918.51,1256,7.794,4.8485,4.8463,7.1,7.42,7.61,7.04,7.79,8.34,7.3125,8.0742,7.6523,8.125,,7.35938,8.125,8.0625,7.70313
1995-04-25,1945.93,1271,7.7827,4.822,4.8226,7.11,7.43,7.64,7.1,7.83,8.38,7.1328,7.9375,7.5625,8.09375,,7.1875,8.01563,7.9375,7.5625
1995-04-26,1942.32,1271,7.8498,4.8732,4.865,7.03,7.41,7.57,7.01,7.78,8.33,7.1875,7.9414,7.543,8.09375,,7.20313,8.04688,7.95313,7.59375
1995-04-27,1930.96,1265.97,7.8635,4.86,4.8597,7.05,7.39,7.6,7.05,7.8,8.34,7.1367,7.9102,7.5039,8.0625,,7.125,8.03125,7.9375,7.54688
1995-04-28,1918.46,1260.96,7.8932,4.9035,4.9078,7.05,7.41,7.74,7.12,7.82,8.34,7.2227,8.0039,7.5781,8.21875,,7.25,8.1875,8.10938,7.6875
1995-04-29,1918.46,1260.96,7.8932,4.9035,4.9078,7.05,7.41,7.74,7.12,7.82,8.34,7.2227,8.0039,7.5781,8.21875,,7.25,8.1875,8.10938,7.6875
1995-04-30,1918.46,1260.96,7.8932,4.9035,4.9078,7.05,7.41,7.74,7.12,7.82,8.34,7.2227,8.0039,7.5781,8.21875,,7.25,8.1875,8.10938,7.6875
1995-05-01,1918.46,1260.96,8.0039,4.9538,4.9512,7.05,7.41,7.74,7.12,7.82,8.34,7.2227,8.0039,7.5781,8.25,,7.25,8.1875,8.125,7.6875
1995-05-02,1936.85,1271.32,7.919,4.911,4.9155,7.1,7.46,7.89,7.07,7.88,8.4,7.3125,8.2031,7.7656,8.375,,7.375,8.35938,8.25,7.85938
1995-05-03,1971.07,1289.13,7.9152,4.898,4.8965,6.9,7.35,7.45,6.85,7.78,8.32,7.25,8.125,7.6563,8.1875,,7.25,8.1875,8.125,7.64063
1995-05-04,1946.19,1278.85,7.9054,4.8865,4.8864,6.89,7.32,7.46,6.86,7.77,8.32,7.0508,7.875,7.375,8.07813,,7.125,8,7.9375,7.4375
1995-05-05,1927.41,1269.92,7.8404,4.8975,4.9004,6.8,7.23,7.35,6.76,7.68,8.24,7.0742,7.8672,7.3672,8.125,,7.09375,8.04688,7.96875,7.5
1995-05-06,1927.41,1269.92,7.8404,4.8975,4.9004,6.8,7.23,7.35,6.76,7.68,8.24,7.0742,7.8672,7.3672,8.125,,7.09375,8.04688,7.96875,7.5
1995-05-07,1927.41,1269.92,7.8404,4.8975,4.9004,6.8,7.23,7.35,6.76,7.68,8.24,7.0742,7.8672,7.3672,8.125,,7.09375,8.04688,7.96875,7.5
1995-05-08,1927.41,1269.92,7.8404,4.8975,4.8378,6.8,7.23,7.35,6.76,7.68,8.24,7.0742,7.8672,7.3672,8.125,,7.09375,8.04688,7.96875,7.5
1995-05-09,1988.67,1302.19,7.7172,4.8557,4.8582,6.59,6.93,7.04,6.54,7.52,8.09,6.6875,7.3438,6.9336,7.75,,6.75,7.625,7.46875,7.09375
1995-05-10,1996.67,1310.02,7.7167,4.884,4.8815,6.5,6.91,6.77,6.45,7.46,8.05,6.6445,7.1953,6.8164,7.60938,,6.625,7.39063,7.23438,6.84375
1995-05-11,2003.62,1313.91,7.8117,4.974,4.9652,6.62,7,6.9,6.54,7.47,8.03,6.5977,7.1758,6.7734,7.5625,,6.625,7.375,7.1875,6.8125
1995-05-12,2017.27,1322.3,7.9402,5.051,5.0474,6.62,7.03,6.82,6.54,7.47,8.02,6.6289,7.2109,6.8398,7.59375,,6.625,7.375,7.23438,6.85938
1995-05-13,2017.27,1322.3,7.9402,5.051,5.0474,6.62,7.03,6.82,6.54,7.47,8.02,6.6289,7.2109,6.8398,7.59375,,6.625,7.375,7.23438,6.85938
1995-05-14,2017.27,1322.3,7.9402,5.051,5.0474,6.62,7.03,6.82,6.54,7.47,8.02,6.6289,7.2109,6.8398,7.59375,,6.625,7.375,7.23438,6.85938
1995-05-15,1991.53,1309.68,7.9069,5.0695,5.0683,6.58,7.04,6.72,6.52,7.52,8.07,6.5859,7.0273,6.7305,7.46875,,6.60938,7.23438,7.07813,6.78125
1995-05-16,2001.27,1313.54,7.9668,5.076,5.0764,6.51,6.97,6.74,6.42,7.42,7.95,6.6445,7.125,6.8047,7.5,,6.6875,7.25,7.125,6.8125
1995-05-17,2004.68,1315.72,8.0165,5.107,5.1021,6.46,6.94,6.71,6.38,7.41,7.98,6.582,7.0742,6.8008,7.5,,6.625,7.25,7.16406,6.8125
1995-05-18,1989.78,1308.21,8.0856,5.1715,5.1675,6.47,6.95,6.7,6.4,7.41,7.98,6.5234,7.0703,6.7383,7.5,,6.5625,7.25,7.125,6.75
1995-05-19,1965.46,1295.96,8.0367,5.1075,5.1057,6.48,6.99,6.79,6.42,7.45,8.02,6.5625,7.125,6.7383,7.5,,6.5625,7.25,7.125,6.75
1995-05-20,1965.46,1295.96,8.0367,5.1075,5.1057,6.48,6.99,6.79,6.42,7.45,8.02,6.5625,7.125,6.7383,7.5,,6.5625,7.25,7.125,6.75
1995-05-21,1965.46,1295.96,8.0367,5.1075,5.1057,6.48,6.99,6.79,6.42,7.45,8.02,6.5625,7.125,6.7383,7.5,,6.5625,7.25,7.125,6.75
1995-05-22,1979.54,1302.37,8.0387,5.1277,5.1286,6.45,6.96,6.8,6.38,7.41,7.98,6.5664,7.1914,6.8047,7.57813,,6.59375,7.32813,7.21875,6.8125
1995-05-23,1965.31,1299.22,8.0341,5.114,5.1104,6.55,7,6.97,6.48,7.45,8.02,6.625,7.2539,6.875,7.625,,6.625,7.42188,7.3125,6.875
1995-05-24,1960.67,1299.74,8.0419,5.1092,5.1066,6.68,6.97,7.11,6.6,7.41,7.96,6.7656,7.5078,7.125,7.76563,,6.76563,7.6875,7.59375,7.15625
1995-05-25,1960.67,1299.74,7.9915,4.9875,4.9876,6.68,6.97,7.11,6.6,7.41,7.96,6.7656,7.5078,7.125,7.8125,,6.8125,7.75,7.625,7.25
1995-05-26,1919.07,1280.06,7.8293,4.8735,4.8744,6.6,6.93,7.11,6.52,7.44,7.98,6.7617,7.582,7.1836,7.85938,,6.8125,7.75,7.625,7.25
1995-05-27,1919.07,1280.06,7.8293,4.8735,4.8744,6.6,6.93,7.11,6.52,7.44,7.98,6.7617,7.582,7.1836,7.85938,,6.8125,7.75,7.625,7.25
1995-05-28,1919.07,1280.06,7.8293,4.8735,4.8744,6.6,6.93,7.11,6.52,7.44,7.98,6.7617,7.582,7.1836,7.85938,,6.8125,7.75,7.625,7.25
