2002-03-31,45430,517,29700,29578,88.985179,89.077598,94.842301,100.17776,90.109993,93.840469,96.884543,101.129769,92.611696,7.519,5.24,4.11E+12,2.19E+12,4.11E+12,82.4,59.73,95.82,135.63,72.44,84.24,87.69,101.67,68.32,74.78,109.96,73.64,74.52,82.7,110.36,112.23,1787000,1963000,86227.511,97.277,-4.3,-4.6,27.2,49.5,36.5,-13.6,-25.4,101.2,4.07E+11,7.89E+11,1.10E+12,95.62,198302,185153,185153,27259000000,27576000000,-317000000,96.64,94.17,96.22701,1.141855,3.369047619,3.386666667,1.853333333,7.5
2002-04-30,44954,475,32400,27987,89.185607,89.247388,94.789458,100.178108,90.245257,93.914139,96.762448,101.062684,92.640613,7.2796,5.24,4.14E+12,2.23E+12,4.14E+12,82.71,59.73,96.07,135.69,72.32,84.34,87.98,101.79,68.62,74.93,110.34,73.96,75.31,83,111.09,112.86,1745000,1941000,85227.511,104.405,-5.3,-6.4,26.3,47.2,43.8,-15.5,-29.5,102.8,4.13E+11,8.03E+11,1.13E+12,93.13,207891,185738,185738,29412000000,28182000000,1230000000,96.8,94.33,96.21198,1.128958,3.370454545,3.406363636,1.833636364,7.5
2002-05-31,44844,453,28700,29033,90.148224,90.35514,95.261664,100.198589,91.172967,95.036729,97.179276,101.02776,93.54989,7.021,5.26,4.14E+12,2.22E+12,4.14E+12,82.81,59.79,96.11,134.12,72.32,84.58,88.11,102.09,68.49,75.11,110.36,74.18,75.48,82.9,110.11,111.24,1801000,1793000,86227.511,102.384,-2,-7,19.9,47.7,45.6,-3.2,-27.9,107.1,4.09E+11,7.96E+11,1.13E+12,93.89,186265,182630,182630,28125000000,27830000000,295000000,97.73,94.84,97.04952,1.090641,3.402608696,3.464347826,1.795652174,7.5
2002-06-30,44770,409,31200,34733,91.643975,91.786225,95.688728,100.219172,92.348867,96.507263,97.630595,101.071895,94.740023,6.6417,5.11,4.13E+12,2.22E+12,4.13E+12,82.8,59.83,96.34,134.07,72.32,84.53,88.15,102.35,68.44,75.28,110.35,74.44,75.08,82.7,109.93,111.14,1741000,1945000,86227.511,102.852,-2.9,-7.1,18.8,47.1,44.9,-6.6,-28.1,103,4.21E+11,8.02E+11,1.12E+12,95.28,200835,166293,166293,27597000000,27245000000,352000000,99.01,95.63,98.29689,1.04703,3.4145,3.4685,1.6415,7.5
2002-07-31,44915,434,37100,31771,92.699556,92.803742,95.697834,100.22435,93.112023,97.562749,97.721652,101.113325,95.558669,6.6905,4.96,4.14E+12,2.21E+12,4.14E+12,82.8,59.79,90.94,134.58,72.32,84.01,87.86,103.51,68.47,75.48,110.29,75.39,75.78,83,108.8,109.97,1776000,2102000,87227.511,101.657,-4.6,-8.2,29.3,46.4,46.8,-11.2,-30.4,100.3,4.19E+11,8.05E+11,1.12E+12,95.3,199321,181389,181389,28313000000,27797000000,516000000,100,96.1,99.3281,1.008023,3.39173913,3.402608696,1.557391304,7.5
2002-08-31,44716,451,25200,29883,92.449393,92.556631,95.645445,100.217023,92.822753,97.356265,97.777151,101.232855,95.305147,6.6887,4.67,4.10E+12,2.19E+12,4.10E+12,82.99,59.9,92.31,135.42,72.32,83.5,88.21,103.7,68.73,75.73,110.11,75.82,76.09,83.3,110.84,112.6,1489000,1874000,86227.511,104.106,-4.9,-9,33.6,47.1,49,-11.6,-31.1,99.8,4.15E+11,8.06E+11,1.13E+12,96.32,121781,197285,197285,28191000000,27450000000,741000000,99.82,95.99,99.05991,1.022781,3.363636364,3.352272727,1.317727273,7.5
2002-09-30,45042,433,34600,35571,92.844921,92.693244,95.44677,100.207965,92.847083,97.413989,97.479207,101.150905,95.238199,6.724,4.46,4.18E+12,2.22E+12,4.18E+12,83.14,59.94,96.2,135.22,73.75,83.62,88.35,103.33,69.06,75.94,110.2,75.02,75.98,83.5,109.45,110.63,1740000,2007000,87227.511,102.343,-5.5,-9.7,38,50,49.8,-13.1,-33.3,99.3,4.26E+11,8.18E+11,1.14E+12,93.86,153069,173577,173577,28214000000,27902000000,312000000,99.8,96.01,98.87107,1.019648,3.335714286,3.277619048,1.182380952,7.5
2002-10-31,44959,474,37900,36259,92.989947,93.01582,95.412449,100.197621,92.96549,97.656156,97.403112,101.116551,95.286629,6.6236,4.55,4.20E+12,2.21E+12,4.20E+12,83.27,59.93,96.34,135.17,73.78,83.86,88.5,103.53,69.26,76.04,109.94,74.87,76.24,83.4,108.59,109.69,1759000,2078000,86227.511,104.697,-5.3,-8.2,43.9,48.9,49.2,-13.5,-32.2,99.9,4.17E+11,8.11E+11,1.13E+12,96.01,188209,169236,169236,26970000000,26974000000,-4000000,99.9,96.13,98.94959,1.019279,3.276956522,3.174347826,1.375652174,7.533333333
2002-11-30,44894,484,30800,34764,93.48348,93.421125,95.556495,100.197853,93.374342,97.94705,97.568974,101.181235,95.646391,6.5942,4.53,4.24E+12,2.22E+12,4.24E+12,83.27,59.96,96.21,135.1,73.78,83.88,88.12,104.46,69.31,76.08,109.89,74.84,75.99,83.1,109.64,111.26,1757000,1986000,85227.511,103.188,-5.5,-8.4,41,47.4,46.1,-13.9,-30,99.8,4.26E+11,8.22E+11,1.14E+12,94.96,164789,173242,173242,27203000000,27530000000,-327000000,100.2,96.5,99.28863,0.99869,3.198571429,3.062857143,1.467142857,7.566666667
2002-12-31,44966,491,33000,31549,94.135194,93.989617,95.711216,100.202483,93.86001,98.357299,97.424181,100.822156,95.991916,6.2478,4.38,4.16E+12,2.21E+12,4.16E+12,83.41,59.95,96.46,134.8,73.78,84,88.3,104.6,69.61,76.19,110,74.98,76.02,83.4,107.04,108.06,1601000,1916000,85227.511,99.32,-5.4,-8.2,37.9,49.1,46.3,-14,-31.2,103.3,4.47E+11,8.43E+11,1.15E+12,94.42,159456,167837,167837,28344000000,27260000000,1084000000,100.56,96.75,99.9926,0.982314,2.907727273,2.873181818,1.506818182,7.6
2003-01-31,45009,461,29400,29401,95.367738,95.231949,96.17147,100.207609,95.000747,99.778149,98.248496,101.132586,97.363748,6.1106,4.22,4.21E+12,2.21E+12,4.21E+12,83.57,63.01,89.36,133.29,73.89,84.83,87.7,104.77,70.04,76.33,109.7,75.31,76.77,83.8,109.24,110.06,1636000,2115000,86154.234,98.422,-7.2,-9.4,42.5,48.8,52.6,-18.4,-38.7,101.7,4.23E+11,8.26E+11,1.15E+12,96.81,175107,173829,173829,27663000000,28013000000,-350000000,101.72,97.66,101.17033,0.941649,2.827391304,2.786086957,1.433913043,7.733333333
2003-02-28,46939,529,30600,31205,96.243773,95.936585,96.520739,100.215514,95.584689,100.836744,98.945821,101.476102,98.301759,6.0862,4.01,4.25E+12,2.21E+12,4.25E+12,84.15,63.66,93.51,133.2,74.02,85.2,88.15,104.51,70.47,76.59,110.4,75.64,77.52,84.1,110.22,110.39,1582000,2180000,88154.234,97.274,-8.9,-10,57.8,46.5,47.3,-25,-38.5,99.1,4.21E+11,8.27E+11,1.15E+12,94.93,159385,169901,169901,27042000000,27448000000,-406000000,102.55,98.4,101.82894,0.928272,2.7555,2.6265,1.3835,7.866666667
2003-03-31,46572,494,31600,32944,96.322387,96.281334,96.911834,100.215349,95.919901,101.02895,99.209676,101.321161,98.490728,6.0121,4.1,4.23E+12,2.23E+12,4.23E+12,84.49,63.7,95.97,133.45,74.1,85.6,88.57,104.81,70.77,76.86,109.98,75.82,77.77,84.4,109.37,110.92,1868000,1869000,86154.234,94.081,-10.9,-10.2,61.7,45.2,45.3,-31.2,-44.6,94.6,4.26E+11,8.36E+11,1.15E+12,94.04,187159,169221,169221,27876000000,28503000000,-627000000,102.86,98.65,101.92957,0.925589,2.572857143,2.473333333,1.626666667,8
2003-04-30,46657,447,32100,27290,96.392732,96.333357,97.024854,100.209757,96.12095,100.72801,98.974832,100.97241,98.36964,5.8802,4.22,4.31E+12,2.26E+12,4.31E+12,84.37,63.72,95.69,133.07,74.1,85.93,88.86,104.83,70.22,77.07,109.66,76,77.17,83.8,109.39,110.71,1828000,1912000,95154.234,94.351,-9.7,-9.8,57.5,46.3,44.1,-26.6,-43.8,95.9,4.31E+11,8.48E+11,1.20E+12,95.72,180784,166475,166475,27332000000,27160000000,172000000,102.72,98.68,101.77189,0.922013,2.545909091,2.479545455,1.740454545,8.033333333
2003-05-31,46404,475,31400,31010,98.066728,98.068918,97.596125,100.218268,97.640724,102.543596,99.574244,101.027244,99.911617,5.5797,3.89,4.38E+12,2.27E+12,4.38E+12,84.27,63.78,95.7,133.35,74.1,85.89,88.94,104.83,70.11,77.12,109.7,76.17,76.58,83.5,106.76,107.73,1799000,1827000,93154.234,88.724,-9.8,-9.5,50.3,49.8,43.3,-27.7,-44.2,97,4.37E+11,8.54E+11,1.19E+12,94.56,161779,165004,165004,26399000000,26748000000,-349000000,104.36,99.95,103.45275,0.863654,2.497727273,2.340909091,1.549090909,8.066666667
2003-06-30,46380,489,34000,33940,98.347599,98.117419,97.427448,100.224231,97.722887,102.767708,99.543849,101.126173,100.158365,5.7129,3.69,4.32E+12,2.25E+12,4.32E+12,84.43,63.88,95.65,134.23,74.1,86.66,88.84,104.89,70.12,77.31,109.8,76.47,76.36,83.5,106.5,107.26,1750000,1966000,91154.234,92.953,-9.7,-9.6,46,49.5,40.7,-27.7,-43.7,95.4,4.30E+11,8.41E+11,1.17E+12,94.45,204946,168587,168587,27096000000,27166000000,-70000000,104.67,100.14,103.74816,0.857526,2.132857143,2.096190476,1.593809524,8.1
2003-07-31,46559,505,41900,32125,97.622399,97.419386,97.42224,100.227909,97.181699,102.03276,99.591567,101.187058,99.644362,5.8276,4.01,4.37E+12,2.26E+12,4.37E+12,84.34,63.89,88.93,135.34,74.14,86.29,88.96,104.82,70.52,77.38,109.46,76.88,77.22,83.6,108.4,109.23,1343000,2083000,93154.234,93.402,-9.9,-9.9,44.5,48.7,42.7,-27.3,-46.4,97.6,4.33E+11,8.49E+11,1.18E+12,94.09,187287,172638,172638,26458000000,26519000000,-61000000,103.91,99.63,103.02705,0.879439,2.1,2.071304348,1.938695652,8.066666667
2003-08-31,46456,425,29400,33511,96.912362,96.912516,97.385552,100.22888,96.722336,101.52533,99.569842,101.19142,99.17988,5.9734,4.16,4.37E+12,2.27E+12,4.37E+12,84.54,63.94,91.44,135.88,74.14,86.12,89.39,104.58,70.71,77.55,109.16,77.19,77.45,83.8,107.94,108.78,1273000,1829000,89154.234,97.696,-9.6,-9.7,45.5,46.9,42.3,-26.3,-46.2,97.7,4.27E+11,8.43E+11,1.18E+12,93.62,103055,171726,171726,26943000000,26627000000,316000000,103.36,99.25,102.48715,0.898038,2.1,2.082380952,2.077619048,8.033333333
2003-09-30,46798,467,39800,39324,97.058695,96.851084,97.307891,100.223115,96.617669,101.556009,99.590822,101.347808,99.169641,5.6172,4.23,4.35E+12,2.27E+12,4.35E+12,84.86,63.95,96.3,135.1,75.09,86.85,89.65,104.23,70.82,77.74,109.67,77.16,77.18,83.6,107.55,108.66,1545000,2128000,91154.234,95.76,-9.5,-9.4,46.6,46.3,40.9,-25.8,-46.7,97.8,4.32E+11,8.43E+11,1.16E+12,96,155410,166574,166574,27431000000,27482000000,-51000000,103.41,99.31,102.21417,0.891532,2.088636364,2.086363636,2.143636364,8
2003-10-31,47017,442,40400,38669,98.081647,97.777299,97.35406,100.224217,97.329597,102.560514,99.718124,101.46265,99.981341,5.639,4.28,4.35E+12,2.24E+12,4.35E+12,85.04,66.44,96.39,135.08,75.27,86.45,89.79,104.83,71.05,77.81,109.44,77.1,77.34,83.7,110.16,110.62,1872000,2136000,88154.234,99.379,-10,-11.3,50.6,47.2,46.1,-24.8,-50,99.2,4.32E+11,8.44E+11,1.17E+12,96.72,184643,170492,170492,27625000000,27714000000,-89000000,104.43,100,103.10139,0.85532,2.078695652,2.065217391,2.214782609,8.133333333
2003-11-30,46964,468,34200,38738,98.28877,97.765509,97.268462,100.222178,97.267803,102.595245,99.729584,101.572217,100.036651,5.4759,4.41,4.41E+12,2.26E+12,4.41E+12,85.14,70.35,96.15,135.2,75.3,86.34,89.29,105.03,70.83,77.81,109.19,77.04,77.25,83.9,108.01,108.81,1679000,1869000,90154.234,98.799,-10.3,-10.8,47.5,44.7,47.4,-25.6,-50.5,103.2,4.35E+11,8.45E+11,1.17E+12,92.65,149236,161104,161104,27840000000,27209000000,631000000,104.46,100.1,103.20588,0.854767,2.0755,2.0875,2.3225,8.266666667
2003-12-31,47217,451,39100,37817,99.876254,99.178487,97.540378,100.227661,98.42776,103.952464,99.825901,101.399434,101.124629,5.2018,4.34,4.35E+12,2.27E+12,4.35E+12,85.23,70.34,96.42,135.41,75.3,86.05,89.46,105.11,70.99,77.95,109.38,77.1,77.51,83.7,108.62,109.42,1583000,2110000,91154.234,101.242,-10.3,-11.5,43.2,41.5,47.7,-25.3,-50.6,102.4,4.65E+11,8.81E+11,1.19E+12,94.61,160455,166597,166597,29343000000,28012000000,1331000000,105.66,100.95,104.45256,0.814114,2.092608696,2.083913043,2.256086957,8.4
2004-01-31,47379,490,35200,37304,100.166693,99.540006,97.402147,100.225393,98.681577,104.445917,99.989222,101.720872,101.570397,5.2841,4.2,4.51E+12,2.29E+12,4.51E+12,85.23,73.69,88.21,134.96,75.98,86.59,88.81,104.87,71.2,78.53,109.11,77.43,77.86,84.1,109.36,110.12,1782000,2093000,88943.73,101.408,-8,-12.3,23.4,17.9,54.4,-12.3,-41.8,105.2,4.45E+11,8.63E+11,1.19E+12,98.98,154193,161210,161210,28069000000,27429000000,640000000,106.03,101.29,104.83689,0.792891,2.055,2.044090909,2.155909091,8.466666667
2004-02-29,47115,441,37000,36997,100.372829,99.439001,97.117582,100.222549,98.570728,104.536634,99.847387,101.830455,101.616237,5.2808,4.14,4.57E+12,2.30E+12,4.57E+12,85.59,74.26,92.42,134.93,75.98,86.18,89.36,104.95,71.24,78.8,109.67,78.08,78.12,84.2,110.47,111.61,1682000,2128000,88943.73,102.388,-7.9,-12.7,34,15.6,51.9,-12.8,-41.3,104.4,4.45E+11,8.66E+11,1.21E+12,94.61,155000,167122,167122,28053000000,27864000000,189000000,106.15,101.35,104.44274,0.790819,2.0385,2.022,2.118,8.533333333
2004-03-31,47563,466,38900,37287,99.29271,98.561411,96.94145,100.219345,97.885766,103.52398,99.606281,101.709261,100.847983,5.3381,3.98,4.55E+12,2.29E+12,4.55E+12,85.93,74.4,96.11,134.8,75.98,86.74,89.49,104.77,71.61,79.08,109,78.06,78.41,84.6,110.1,110.62,1805000,2088000,91943.73,104.937,-7.4,-11.8,31,19.2,50.6,-13.4,-43.4,105,4.57E+11,8.75E+11,1.20E+12,95.81,197691,164109,164109,28358000000,27983000000,375000000,105.28,100.79,103.52744,0.815598,2.020434783,1.978695652,2.001304348,8.6
2004-04-30,47456,443,38400,37821,98.199214,97.847565,96.771276,100.2148,97.286075,102.500417,99.147345,101.380993,99.98583,5.4704,4.18,4.71E+12,2.39E+12,4.71E+12,86.15,74.44,96.23,135.02,75.98,87.15,89.88,104.86,71.77,79.17,108.82,78.08,78.95,84.9,110.12,111.01,1829000,2064000,89943.73,106.036,-9.4,-12.8,31.3,12,45.6,-19.2,-38.9,104.2,4.60E+11,8.83E+11,1.23E+12,96.05,173612,161056,161056,28167000000,28191000000,-24000000,104.32,100.01,102.37426,0.83446,2.036818182,2.004545455,2.175454545,8.533333333
2004-05-31,47699,424,38100,39117,98.872274,98.423991,96.875388,100.216722,97.831376,103.197986,99.344759,101.498339,100.613155,5.3814,4.34,4.64E+12,2.32E+12,4.64E+12,86.47,74.51,96.47,135.04,75.98,87.39,89.87,104.92,72.07,79.27,109.04,78.39,79.81,85.3,109.54,110.23,1887000,1749000,88943.73,105.822,-8.3,-10.9,33.4,13,47.4,-17.7,-44.2,105.7,4.63E+11,8.88E+11,1.23E+12,96.18,169545,168592,168592,27711000000,27533000000,178000000,104.91,100.42,102.61603,0.832926,2.03952381,2.037142857,2.302857143,8.466666667
2004-06-30,48146,452,45700,43399,98.877553,98.413938,96.665614,100.213936,97.717057,103.124497,99.155132,101.519696,100.459955,5.3881,4.39,4.65E+12,2.34E+12,4.65E+12,86.5,74.48,95.89,134.84,75.98,87.84,89.71,104.96,72.11,79.33,109.18,78.68,79.56,85.3,110.59,111.7,1789000,1979000,90943.73,107.028,-8.4,-11,33.4,12.9,45.8,-17.4,-44.3,105.8,4.68E+11,8.91E+11,1.23E+12,97.78,217766,163986,163986,28491000000,29203000000,-712000000,104.93,100.36,102.51633,0.823884,2.007727273,2.032727273,2.357272727,8.4
2004-07-31,47890,447,45900,38602,99.05343,98.587066,96.666914,100.215334,97.851004,103.253834,99.196877,101.570447,100.647359,5.4446,4.27,4.70E+12,2.33E+12,4.70E+12,86.36,74.54,89.03,134.76,75.98,86.86,90.19,105.1,72.39,79.41,109.34,79.73,80.08,85.7,111.04,112.31,1805000,1991000,87943.73,107.128,-8,-10.9,33.6,13.4,50,-14.3,-39.7,106.9,4.74E+11,8.98E+11,1.26E+12,97.86,168408,166247,166247,28913000000,29360000000,-447000000,104.98,100.48,102.83311,0.815355,2.005,2.015454545,2.254545455,8.433333333
2004-08-31,48111,443,37600,42879,98.881377,98.500606,96.733305,100.217529,97.831075,103.168165,99.243423,101.489312,100.640748,5.3981,4.11,4.71E+12,2.34E+12,4.71E+12,86.55,74.55,93.03,134.8,76.08,85.43,90.7,104.73,72.84,79.62,109.04,80.21,80.72,86.1,107.1,107.68,1254000,1831000,86943.73,103.988,-6.9,-11.4,33.8,12.6,46,-10.6,-37.7,107.3,4.63E+11,8.93E+11,1.25E+12,96.27,105795,162100,162100,28117000000,29367000000,-1250000000,104.94,100.48,102.62285,0.821368,2.009545455,2.011363636,2.098636364,8.466666667
2004-09-30,48154,452,45500,43086,98.996011,98.702955,96.945354,100.217321,98.078092,103.311764,99.421747,101.495238,100.814761,5.2799,4.09,4.69E+12,2.35E+12,4.69E+12,86.63,74.46,96.55,134.78,77.75,85.59,90.84,104.61,73.09,79.68,108.93,79.29,80.46,86.1,110.87,111.92,1762000,2106000,88943.73,105.91,-5.7,-11.8,34,12.4,41.3,-6.9,-35.9,107.7,4.70E+11,8.99E+11,1.24E+12,95.77,154328,166225,166225,28621000000,30037000000,-1416000000,105.02,100.63,102.39038,0.818521,2.004545455,2.023181818,2.066818182,8.5
2004-10-31,48033,443,48200,45003,99.519438,99.230464,97.133154,100.218301,98.499562,103.666638,99.493736,101.378292,101.045961,5.1558,3.98,4.76E+12,2.36E+12,4.76E+12,86.85,74.38,96.86,134.74,77.81,85.61,90.96,104.89,73.78,79.69,108.46,78.97,81.22,86.5,111.69,112.67,1727000,2021000,86943.73,103.163,-6,-9.4,34.7,11.5,39.5,-11.1,-34.4,109.7,4.77E+11,9.14E+11,1.27E+12,96.57,169585,169180,169180,29374000000,30879000000,-1505000000,105.47,100.95,102.53583,0.800834,2.015238095,2.034285714,1.945714286,8.5
2004-11-30,48467,444,42100,44254,100.421488,99.874465,97.217095,100.215025,98.994651,104.399959,99.734517,101.587072,101.63767,4.9367,3.86,4.79E+12,2.33E+12,4.79E+12,86.9,74.38,96.72,133.68,77.81,85.8,90.65,105.02,74.04,79.71,108.55,78.87,81.26,86.5,109.82,110.39,1703000,1994000,88943.73,105.681,-7.7,-10.3,30.2,7.8,45.1,-14.5,-36.3,107.4,4.77E+11,9.16E+11,1.26E+12,97.79,175966,178881,178881,29975000000,30475000000,-500000000,106.19,101.51,103.21001,0.769859,2.039090909,2.059545455,1.800454545,8.5
2004-12-31,48357,386,47800,47056,101.177493,100.423641,97.053283,100.207785,99.476646,104.882651,99.323653,101.314096,102.054873,4.8277,3.64,4.78E+12,2.42E+12,4.78E+12,87,74.32,96.91,133.65,77.82,86.05,90.63,105.14,74.15,79.8,109.09,79.09,81.05,86.2,110.05,110.75,1744000,2069000,89943.73,105.681,-7.7,-11.4,27.8,9.5,46,-14,-36.2,108.9,5.01E+11,9.43E+11,1.28E+12,99.01,171820,170111,170111,28167000000,29599000000,-1432000000,106.71,101.92,103.99499,0.745911,2.040869565,2.040434783,1.599565217,8.5
2005-01-31,48466,456,42000,40504,99.929813,99.801685,97.114381,100.204996,98.999934,103.982535,99.392592,101.375408,101.420572,5.0329,3.58,4.87E+12,2.41E+12,4.87E+12,86.52,74.34,90.95,133.25,78.4,86.05,90.28,104.92,74.17,80.09,108.22,79.14,80.34,86.4,111.87,113.17,1836000,1966226,85847,105.188,-8.9,-11.7,29.9,15,47.3,-18.2,-39.1,105.7,4.95E+11,9.43E+11,1.29E+12,99.2,164116,172802,172802,28546000000,29699000000,-1153000000,105.58,101.3,103.37564,0.762311,2.038095238,2.036666667,1.543333333,8.433333333
2005-02-28,48751,411,39200,39555,99.724929,99.31522,96.849925,100.196953,98.632177,103.741691,99.378451,101.577486,101.357564,4.9434,3.6,4.93E+12,2.42E+12,4.93E+12,87.05,74.36,91.05,137.5,78.4,86.56,90.6,104.97,74.45,80.24,108.65,80.12,81.35,86.2,110.58,111.05,1611000,2211429,85847,101.814,-7.9,-11.2,28.3,14.2,49.1,-15,-36.7,104.3,4.89E+11,9.36E+11,1.30E+12,98.64,159642,168897,168897,28990000000,30515000000,-1525000000,105.28,101.29,102.28736,0.768493,2.0368,2.0375,1.5625,8.366666667
2005-03-31,48756,427,43700,43742,100.307975,99.718591,96.910128,100.200321,98.954195,104.271806,99.514696,101.590794,101.77431,5.0477,3.75,4.93E+12,2.44E+12,4.93E+12,87.6,74.36,96.02,138.35,78.4,87.39,90.62,104.97,75.01,80.53,108.34,79.82,81.86,87.1,108.19,108.73,1666000,2121484,83847,100.398,-7.1,-12.6,34,14.5,51.3,-10,-37,103.3,4.97E+11,9.44E+11,1.30E+12,98.37,202475,175357,175357,28253000000,30893000000,-2640000000,105.93,101.65,103.0581,0.757648,2.03826087,2.03826087,1.71173913,8.3
2005-04-30,49110,454,41900,40810,99.64661,99.232948,96.818974,100.213473,98.667543,103.467551,99.175228,101.384831,101.187387,5.0815,3.54,5.07E+12,2.45E+12,5.07E+12,87.77,74.5,96.52,136.43,78.4,87.01,90.77,105.24,75.22,80.64,107.96,80.04,82.78,87.2,110.97,112.01,1725000,1908367,86847,99.49,-8.8,-12.3,34.1,16.7,49.3,-17,-40.1,102.6,5.03E+11,9.58E+11,1.34E+12,99.36,194651,178592,178592,29133000000,31774000000,-2641000000,105.38,101.2,102.34513,0.772948,2.035238095,2.03,1.51,8.333333333
2005-05-31,49512,464,40800,43094,98.773694,98.665283,96.866057,100.208831,98.269685,102.736811,99.039455,101.211635,100.635807,5.3131,3.38,5.14E+12,2.48E+12,5.14E+12,87.83,74.49,96.73,135.13,78.4,87.4,90.87,105.37,75.09,80.7,108.77,80.43,82.34,87.1,109.73,110.36,1705000,1873613,80847,99.162,-12,-14.1,40.6,11.9,50.4,-25.6,-41.9,99.2,5.00E+11,9.54E+11,1.36E+12,98.75,183462,169898,169898,29261000000,30987000000,-1726000000,104.72,100.72,101.79557,0.787919,2.018636364,2.017727273,1.362272727,8.366666667
2005-06-30,49693,441,53100,49164,97.388164,97.298996,96.49254,100.201203,97.113026,101.372068,98.691052,101.224285,99.524816,5.4243,3.2,5.13E+12,2.49E+12,5.13E+12,87.93,74.47,96.88,135.09,78.4,87.18,90.77,105.3,75.55,80.85,107.97,80.91,82.74,87.8,109.68,110.31,1608000,1970833,83847,98.436,-8.8,-13.5,34,12.8,50.5,-14.6,-38,102.8,5.17E+11,9.70E+11,1.35E+12,99.62,223397,168956,168956,29563000000,30556000000,-993000000,103.49,99.89,100.94178,0.822078,2.017727273,2.008636364,1.191363636,8.4
2005-07-31,49583,404,50200,45085,97.330952,97.464822,96.958943,100.206224,97.401664,101.322703,99.058971,101.155895,99.677863,5.394,3.27,5.20E+12,2.52E+12,5.20E+12,87.8,74.55,89.04,134.69,78.42,86.47,90.58,105.23,76.15,80.83,107.83,82.13,83.93,88.2,109.32,110.22,1568000,1935548,84847,98.863,-10.9,-14.3,24.4,9.2,48.6,-22.3,-46.2,103.4,5.30E+11,9.86E+11,1.39E+12,97.6,159465,169288,169288,29859000000,32243000000,-2384000000,103.17,99.81,100.67522,0.830808,2.01952381,2.01,1.26,8.466666667
2005-08-31,49519,411,40300,45985,97.796852,97.757389,96.825035,100.20326,97.649944,101.773453,99.02737,101.210156,100.031171,5.3336,3.3,5.19E+12,2.49E+12,5.19E+12,88.14,74.59,92.9,134.52,78.55,85.79,91.37,104.93,76.51,81.19,107.54,82.7,84.62,88.5,108.7,109.04,1235000,1995419,82847,99.345,-8.9,-13.2,29.2,11.1,46,-16.6,-41.7,104.3,5.15E+11,9.75E+11,1.38E+12,99.28,113843,174472,174472,30354000000,32654000000,-2300000000,103.63,100.2,100.94393,0.813541,2.022608696,2.016521739,1.283478261,8.533333333
2005-09-30,49670,402,49900,50376,97.549384,97.454967,96.601311,100.199959,97.384013,101.404389,98.785899,101.172086,99.648932,5.4421,3.13,5.21E+12,2.51E+12,5.21E+12,88.48,74.52,96.64,134.58,79.79,85.87,91.45,104.82,77.21,81.25,107.77,81.07,85.44,88.8,111.49,112.63,1553000,2049633,82847,101.621,-6.8,-12.1,34,13.1,43.2,-10.5,-37,105.1,5.19E+11,9.76E+11,1.37E+12,99.89,165698,178392,178392,31071000000,32689000000,-1618000000,103.39,100.08,100.36093,0.816052,2.025,2.025,1.105,8.6
2005-10-31,49501,413,49000,46765,97.064537,97.22078,96.762191,100.206859,97.312088,100.857621,98.701873,100.927825,99.291148,5.4765,3.29,5.32E+12,2.55E+12,5.32E+12,88.46,74.5,96.81,131.26,79.81,86.04,91.68,104.83,77.36,81.35,107.28,80.9,85.51,89.1,108.2,109.27,1736000,1860774,80847,98.598,-12,-16.2,19.3,7.2,45.2,-22,-47.3,104.6,5.28E+11,9.88E+11,1.39E+12,99.27,159668,160009,160009,30328000000,32948000000,-2620000000,102.84,99.75,99.87304,0.832351,2.04952381,2.071428571,1.218571429,8.633333333
2005-11-30,49487,405,45100,46688,96.504555,96.815357,96.771554,100.20331,97.088744,100.397055,98.685455,100.959705,99.071295,5.5631,3.5,5.60E+12,2.58E+12,5.60E+12,88.28,74.48,96.68,130.46,79.81,86.37,91.55,104.89,77.43,81.47,107.22,80.66,84.31,88.6,112.55,113.56,1624000,1995233,83847,105.053,-13.4,-17.5,16.8,8.1,46.8,-25,-49.8,102.6,5.24E+11,9.79E+11,1.38E+12,99.36,172003,177185,177185,32431000000,34467000000,-2036000000,102.32,99.49,99.26556,0.848554,2.145454545,2.239545455,1.260454545,8.666666667
2005-12-31,49351,403,56400,55709,96.498071,96.892097,96.668302,100.19164,97.119995,100.397552,98.390689,100.699208,99.031142,5.56,3.38,5.47E+12,2.52E+12,5.47E+12,88.39,74.48,96.99,130.24,79.81,86.73,91.43,105.12,77.48,81.53,108.08,80.78,83.98,88.9,111.23,112.08,1612000,2012807,88847,103.003,-11.8,-15.3,13.5,2.1,45.5,-21.6,-46.1,102.2,5.61E+11,1.02E+12,1.40E+12,99.18,169369,172358,172358,31455000000,34197000000,-2742000000,102.29,99.48,99.50226,0.843503,2.268636364,2.323181818,1.056818182,8.7
2006-01-31,48925,364,46600,47117,96.829602,97.304839,96.73962,100.184552,97.463188,100.869302,98.865651,101.147451,99.524355,5.4025,3.34,5.67E+12,2.54E+12,5.67E+12,88.3,74.62,90.86,129.35,80.59,87.12,91.18,104.87,77.93,82.11,107.24,80.95,84.64,89.5,110.52,111.17,1751000,2095548,86262,102.869,-10.6,-14.4,9.5,8.9,40.6,-21.4,-43.1,103.6,5.47E+11,1.01E+12,1.40E+12,103.52,168589,169000,169000,31835000000,34922000000,-3087000000,102.42,99.69,99.81637,0.8263,2.297272727,2.392272727,0.947727273,8.7
