1998-03-31,-562937000,116.100443,77.302789,69.049,56.12978,74674300000,48.528828,22976800,2.80404E+11
1998-06-30,1931406000,114.771049,77.542973,69.796,56.407879,75490400000,49.159801,23010200,2.83485E+11
1998-09-30,2181678000,114.327917,77.896766,69.937,56.367323,75902700000,49.400371,23041600,2.84103E+11
1998-12-31,-1094109000,117.725259,78.370399,69.956,56.911935,76819700000,49.505428,23062000,2.86695E+11
1999-03-31,-1928680000,123.485968,79.104194,69.808,57.97219,76706600000,48.995584,23009900,2.86839E+11
1999-06-30,1100759000,125.553914,79.817154,70.256,58.922364,78405000000,49.429668,23158300,2.89851E+11
1999-09-30,1176081000,125.997046,81.035223,70.601,59.918888,79345900000,49.643439,23171900,2.93686E+11
1999-12-31,-835087000,128.508124,81.121013,70.997,60.961761,80191500000,49.476881,23216400,3.00075E+11
2000-03-31,-1817317000,131.757755,81.088292,72.006,61.969873,81149700000,49.065629,23329000,3.03913E+11
2000-06-30,898127000,133.825702,82.919571,72.617,63.267671,82271200000,49.444766,23474600,3.07864E+11
2000-09-30,1953473000,136.48449,84.684593,73.61,64.936269,83363700000,49.894509,23610900,3.1182E+11
2000-12-31,-338888000,133.825702,86.705817,74.457,66.326767,84261400000,50.043107,23758900,3.17432E+11
2001-03-31,-1941055000,139.586411,87.841811,75.319,67.531866,85661000000,49.662384,23866000,3.2217E+11
2001-06-30,969973000,142.983752,88.003484,76.274,68.829664,86643100000,49.60524,23873900,3.24042E+11
2001-09-30,1563798000,141.063516,88.054441,77.91,70.011587,87965500000,50.043856,24005900,3.25033E+11
2001-12-31,-2021925000,145.199409,88.357493,79.991,71.633835,89076500000,50.007742,24052200,3.27217E+11
2002-03-31,-3207158000,147.858198,90.203404,84.58,73.783314,90541100000,49.835892,24194600,3.31562E+11
2002-06-30,-244116000,142.688331,91.429932,86.363,75.556199,90791100000,50.007619,24129500,3.34484E+11
2002-09-30,1463939000,150.516987,91.267594,87.401,76.998841,91735900000,50.166114,24225200,3.38125E+11
2002-12-31,-2203271000,157.60709,91.938429,88.05,78.829664,92404500000,50.175505,24236600,3.41132E+11
2003-03-31,-3939619000,156.129985,93.082187,90.044,80.955968,93299300000,49.535672,24285500,3.42854E+11
2003-06-30,-74493000,155.096012,93.750576,91.249,83.030127,94101100000,49.846909,24309100,3.45017E+11
2003-09-30,1292585000,149.039882,95.074532,92.941,85.104287,96328500000,49.786713,24331600,3.51119E+11
2003-12-31,-810895000,153.323486,95.558766,93.518,87.317497,95712900000,50.141887,24424000,3.52443E+11
2004-03-31,-2058454000,154.800591,96.628753,94.486,89.797219,96912200000,49.307116,24370600,3.55549E+11
2004-06-30,1788763000,157.311669,97.749697,96.396,91.894554,98640100000,49.558691,24410100,3.60345E+11
2004-09-30,1724310000,155.686854,98.486878,98.921,93.63847,98190900000,49.305274,24483100,3.62588E+11
2004-12-31,-1267603000,156.425406,98.575618,100.436,95.561993,99350000000,49.714059,24528700,3.67712E+11
2005-03-31,-2585131000,154.800591,98.639466,102.35,97.682503,1.0059E+11,49.105523,24418000,3.65098E+11
2005-06-30,681679000,157.311669,98.748814,104.242,99.397451,1.02042E+11,49.165643,24508000,3.69838E+11
2005-09-30,708167000,159.970458,99.937633,106.275,100.625724,1.02761E+11,48.60893,24391800,3.73894E+11
2005-12-31,-887975000,161.004431,102.674086,107.231,102.294322,1.07197E+11,49.333787,24533400,3.81395E+11
2006-03-31,-3347769000,158.345643,102.348879,108.387,104.409038,1.06374E+11,49.116788,24749400,3.79301E+11
2006-06-30,1415420000,159.970458,102.826174,110.487,106.019699,1.0946E+11,49.389536,24882000,3.86914E+11
2006-09-30,274050000,162.333826,104.249107,112.494,107.161066,1.09179E+11,48.696731,24853000,3.88502E+11
2006-12-31,-1554812000,176.957164,105.819527,113.25,108.644264,1.09884E+11,49.104933,25037800,3.95663E+11
2007-03-31,-4334862000,175.184638,106.811204,114.741,110.463499,1.10596E+11,48.232623,25030000,3.98197E+11
2007-06-30,-808383000,174.741507,107.596837,116.054,111.830823,1.11883E+11,48.768608,25130100,3.99492E+11
2007-09-30,-948283000,174.889217,107.126502,117.651,112.798378,1.12581E+11,48.861125,25165600,4.02464E+11
2007-12-31,-2151895000,174.002954,107.670464,118.271,113.945539,1.15208E+11,49.145101,25176100,4.09041E+11
2008-03-31,-4847709000,179.025111,108.866449,119.027,115.579374,1.15548E+11,48.938771,25218400,4.10523E+11
2008-06-30,-2157865000,175.77548,109.750977,120.214,115.892236,1.17269E+11,49.524573,25078000,4.12535E+11
2008-09-30,-1516813000,174.446086,108.127111,120.728,115.121669,1.16893E+11,48.961434,25002100,4.05907E+11
2008-12-31,-2110087000,161.595273,105.893902,118.89,114.125145,1.16859E+11,48.981864,24794500,4.02821E+11
2009-03-31,-5149064000,155.539143,105.777235,119.31,112.334878,1.15042E+11,48.569272,24532800,3.91984E+11
2009-06-30,-953090000,155.391433,104.660371,119.184,111.164542,1.1453E+11,48.667892,24305800,3.90145E+11
2009-09-30,-840432000,149.926145,104.439112,119.363,110.307068,1.15967E+11,48.146591,24276400,3.93563E+11
2009-12-31,-2094844000,148.744461,104.087929,118.586,109.577057,1.16007E+11,48.526097,24227400,3.9611E+11
2010-03-31,-3542291000,144.608567,103.807346,116.8,109.049826,1.15972E+11,48.408034,24169400,3.95237E+11
2010-06-30,-702995000,147.562777,103.787539,117.9,110.076837,1.16634E+11,48.472024,24113700,3.99295E+11
2010-09-30,-1306579000,150.812408,103.965176,118.8,110.917118,1.16384E+11,47.569662,24069400,4.0185E+11
2010-12-31,-3624622000,147.858198,104.896845,118.9,111.010482,1.17307E+11,48.371253,24166600,4.06407E+11
2011-03-31,-3734283000,147.858198,105.806107,118.3,110.450295,1.1806E+11,48.183467,24198700,4.0856E+11
2011-06-30,-262325000,144.608567,106.469043,120.7,112.691045,1.18908E+11,48.080045,24235400,4.10377E+11
2011-09-30,-263229000,141.654358,106.157984,120.3,112.317586,1.18469E+11,47.678097,24149400,4.10117E+11
2011-12-31,-1912730000,139.881832,105.932006,119.5,111.57067,1.18218E+11,48.631409,24065200,4.08913E+11
2012-03-31,-2249260000,122.451994,104.63863,119,111.103847,1.1762E+11,48.986423,23985200,4.06406E+11
2012-06-30,1388467000,123.929099,103.910196,118.1,110.263566,1.17438E+11,49.301235,23958700,4.04274E+11
2012-09-30,1376683000,122.156573,102.490679,115.9,108.209545,1.16867E+11,48.669671,23782300,4.02168E+11
2012-12-31,-638603000,116.838996,101.94391,113.6,106.06216,1.16261E+11,49.375808,23595400,4.00359E+11
2013-03-31,-2074261000,109.748892,102.399856,110.5,103.167858,1.15897E+11,49.060835,23347200,3.98309E+11
2013-06-30,1103103000,109.896603,102.712684,110.2,102.887764,1.15897E+11,48.797006,23219300,4.0042E+11
2013-09-30,2260000000,110.192024,103.939106,108.6,101.393931,1.16026E+11,48.288539,23222400,4.02482E+11
2013-12-31,-859021000,105.612999,103.897771,107.1,99.993462,1.16364E+11,49.02682,23211200,4.03005E+11
2014-03-31,-2550391000,103.249631,103.672664,105.7,98.686358,1.16206E+11,49.032069,23222800,4.05515E+11
2014-06-30,822752000,102.067947,103.224735,104.7,97.752712,1.1633E+11,48.870088,23256600,4.04482E+11
2014-09-30,1608811000,100.590842,104.380838,103.5,96.632337,1.17151E+11,48.776249,23342800,4.05481E+11
2014-12-31,-956061000,100.443132,104.931726,101.9,95.138504,1.17304E+11,49.555533,23369100,4.07228E+11
2015-03-31,-3480980000,100.147711,104.929844,99.7,93.084483,1.18099E+11,48.897776,23380400,4.08783E+11
2015-06-30,1114392000,99.704579,105.615381,99.8,93.177848,1.18773E+11,49.146236,23372600,4.10733E+11
2015-09-30,1642458000,99.261448,106.284889,100.7,94.018129,1.19818E+11,48.631936,23498500,4.13874E+11
2015-12-31,-2434513000,100.886263,106.971511,99.8,93.177848,1.20641E+11,49.198042,23546700,4.17541E+11
2016-03-31,-3192206000,100.295421,107.358735,99.8,93.177848,1.21854E+11,48.959408,23688500,4.20177E+11
2016-06-30,332507000,99.556869,107.81127,100.5,93.8314,1.22741E+11,49.796728,23782500,4.21348E+11
2016-09-30,1570196000,100,108.052107,100.7,94.018129,1.22826E+11,49.357296,23756600,4.23351E+11
2016-12-31,-2124433000,99.409158,108.213397,100,93.364577,1.23905E+11,49.893791,23807900,4.25663E+11
2017-03-31,-2650042000,100.3,109.131978,99.1,92.524296,1.24357E+11,49.676034,23896700,4.28559E+11
2017-06-30,-61515000,99.2,109.096941,99.6,92.991119,1.25136E+11,49.792035,23910600,4.31005E+11
2017-09-30,1635829000,99.9,110.293541,99.2,92.617661,1.26224E+11,49.821473,23985600,4.33644E+11
2017-12-31,-3271639000,101.6,111.126047,98.8,92.244202,1.27154E+11,49.969621,24052200,4.3603E+11
2018-03-31,-3351477000,100.6,111.404862,98.6,92.057473,1.27736E+11,49.71668,24044900,4.38532E+11
2018-06-30,594005000,100.9,112.2188,99.2,92.617661,1.29612E+11,50.492108,24159500,4.39994E+11
2018-09-30,3033375000,102.1,112.547002,98.4,91.870744,1.29921E+11,49.497501,24216600,4.38459E+11
2018-12-31,-3004758000,101.8,112.999476,98.2,91.684015,1.30311E+11,49.961298,24194800,4.3963E+11
