1997-03-24,1690.2227,7.95,7.44,7.39,7.81,7.27,8.35,7.4375,7.37109,7.4375,7.4375,7.42188
1997-03-25,1692.6502,7.86,7.44,7.33,7.8,7.22,8.24,7.4375,7.375,7.4375,7.4375,7.43359
1997-03-26,1686.2984,7.88,7.32,7.27,7.69,7.14,8.23,7.4375,7.38281,7.4375,7.4375,7.4375
1997-03-27,1674.3502,7.95,7.4,7.38,7.76,7.24,8.27,7.375,7.3125,7.375,7.375,7.36719
1997-03-28,1673.9489,8.06,7.5,7.52,7.85,7.39,8.31,7.375,7.3125,7.375,7.375,7.36719
1997-03-29,1673.9489,8.06,7.5,7.52,7.85,7.39,8.31,7.375,7.3125,7.375,7.375,7.36719
1997-03-30,1673.9489,8.06,7.5,7.52,7.85,7.39,8.31,7.375,7.3125,7.375,7.375,7.36719
1997-03-31,1668.2502,8.06,7.5,7.52,7.85,7.39,8.31,7.375,7.3125,7.375,7.375,7.36719
1997-04-01,1667.5502,8.14,7.52,7.53,7.85,7.37,8.35,7.4375,7.43359,7.4375,7.4375,7.4375
1997-04-02,1660.4497,8.04,7.44,7.61,7.51,7.31,8.31,7.375,7.375,7.375,7.375,7.375
1997-04-03,1655.3001,7.99,7.32,7.51,7.42,7.16,8.3,7.37109,7.33203,7.37109,7.37109,7.35547
1997-04-04,1658.1502,7.86,7.18,7.38,7.27,7.05,8.23,7.25391,7.125,7.25,7.25,7.1875
1997-04-05,1658.1502,7.86,7.18,7.38,7.27,7.05,8.23,7.25391,7.125,7.25,7.25,7.1875
1997-04-06,1658.1502,7.86,7.18,7.38,7.27,7.05,8.23,7.25391,7.125,7.25,7.25,7.1875
1997-04-07,1683.1251,7.64,6.9,7.1,7.05,6.81,8.03,7.1875,6.95313,7.14453,7.12891,7.05469
1997-04-08,1688.4982,7.72,7.03,7.19,7.18,6.92,8.1,7.1875,6.96484,7.16406,7.13281,7.0625
1997-04-09,1697.5002,7.64,6.95,7.12,7.08,6.88,8.02,7.25,6.97656,7.1875,7.1875,7.11719
1997-04-10,1699.2002,7.73,7.06,7.21,7.18,6.98,8.09,7.26563,6.97266,7.1875,7.1875,7.08984
1997-04-11,1698.498,7.71,7.01,7.2,7.15,6.91,8.07,7.25,6.9375,7.1875,7.18359,7.05469
1997-04-12,1698.498,7.71,7.01,7.2,7.15,6.91,8.07,7.25,6.9375,7.1875,7.18359,7.05469
1997-04-13,1698.498,7.71,7.01,7.2,7.15,6.91,8.07,7.25,6.9375,7.1875,7.18359,7.05469
1997-04-14,1694.0479,7.63,6.91,7.12,7.03,6.81,7.99,7.1875,6.85938,7.125,7.0625,6.94141
1997-04-15,1704.9001,7.51,6.8,6.98,6.9,6.69,7.87,7.12109,6.75,7.04297,6.98828,6.87109
1997-04-16,1702.5501,7.54,6.85,7.01,6.96,6.74,7.9,7.07813,6.80859,7.01172,6.96094,6.875
1997-04-17,1701.098,7.55,6.86,7.01,6.97,6.75,7.85,7,6.75,6.9375,6.92578,6.84375
1997-04-18,1695.0002,7.62,6.95,7.11,7.09,6.84,7.88,7.03125,6.875,7,6.96875,6.94141
1997-04-19,1695.0002,7.62,6.95,7.11,7.09,6.84,7.88,7.03125,6.875,7,6.96875,6.94141
1997-04-20,1695.0002,7.62,6.95,7.11,7.09,6.84,7.88,7.03125,6.875,7,6.96875,6.94141
1997-04-21,1691.8501,7.65,7,7.18,7.09,6.89,7.9,7,6.88672,7,6.96484,6.94141
1997-04-22,1704.8002,7.64,6.98,7.2,7.07,6.87,7.9,6.96484,6.85156,6.9375,6.93359,6.91016
1997-04-23,1703.1002,7.61,6.93,7.16,7.02,6.83,7.96,7,6.875,6.95313,6.94922,6.92578
1997-04-24,1706.9901,7.65,6.98,7.16,7.06,6.87,8.09,6.98438,6.8125,6.94922,6.9375,6.875
1997-04-25,1716.5502,7.65,6.98,7.16,7.06,6.87,8.09,7.0625,6.90625,7.04297,7.00781,6.96094
1997-04-26,1716.5502,7.65,6.98,7.16,7.06,6.87,8.09,7.0625,6.90625,7.04297,7.00781,6.96094
1997-04-27,1716.5502,7.65,6.98,7.16,7.06,6.87,8.09,7.0625,6.90625,7.04297,7.00781,6.96094
1997-04-28,1714.7501,7.69,6.99,7.16,7.1,6.85,8.27,7.0625,6.91797,7.03906,7.00781,7
1997-04-29,1709.2752,7.67,6.96,7.17,7.04,6.84,8.28,7.04688,6.875,7,6.99609,6.94531
1997-04-30,1711.8752,7.59,6.86,7.07,6.94,6.76,8.15,7.03125,6.85156,6.99219,6.97656,6.92578
1997-05-01,1702.4503,7.59,6.86,7.07,6.94,6.76,8.15,7.01953,6.80078,6.98438,6.94531,6.90234
1997-05-02,1712.9651,7.56,6.83,7.04,6.94,6.73,8.1,7,6.76172,6.97656,6.9375,6.875
1997-05-03,1712.9651,7.56,6.83,7.04,6.94,6.73,8.1,7,6.76172,6.97656,6.9375,6.875
1997-05-04,1712.9651,7.56,6.83,7.04,6.94,6.73,8.1,7,6.76172,6.97656,6.9375,6.875
1997-05-05,1712.2501,7.5,6.8,7,6.91,6.7,8.04,7,6.76172,6.97656,6.9375,6.875
1997-05-06,1707.3502,7.43,6.77,6.95,6.88,6.67,7.92,7,6.73828,6.94531,6.89844,6.8125
1997-05-07,1700.9501,7.4,6.76,6.9,6.88,6.65,7.87,6.98047,6.70313,6.9375,6.875,6.8125
1997-05-08,1689.4481,7.43,6.78,6.94,6.89,6.65,7.91,6.99219,6.74609,6.92969,6.88672,6.8125
1997-05-09,1678.6502,7.36,6.76,6.89,6.9,6.62,7.92,6.98438,6.69922,6.91797,6.875,6.80078
1997-05-10,1678.6502,7.36,6.76,6.89,6.9,6.62,7.92,6.98438,6.69922,6.91797,6.875,6.80078
1997-05-11,1678.6502,7.36,6.76,6.89,6.9,6.62,7.92,6.98438,6.69922,6.91797,6.875,6.80078
1997-05-12,1686.4503,7.31,6.72,6.83,6.87,6.58,7.87,7.04688,6.75,6.97656,6.9375,6.83984
1997-05-13,1679.0002,7.32,6.73,6.83,6.88,6.57,7.88,7,6.69922,6.9375,6.875,6.8125
1997-05-14,1674.4301,7.21,6.64,6.72,6.78,6.46,7.82,6.94922,6.6875,6.89453,6.86719,6.78125
1997-05-15,1676.199,7.24,6.63,6.72,6.78,6.44,7.81,6.9375,6.625,6.875,6.8125,6.74219
1997-05-16,1671.7502,7.23,6.65,6.7,6.8,6.43,7.81,6.88281,6.5625,6.82422,6.8125,6.71484
1997-05-17,1671.7502,7.23,6.65,6.7,6.8,6.43,7.81,6.88281,6.5625,6.82422,6.8125,6.71484
1997-05-18,1671.7502,7.23,6.65,6.7,6.8,6.43,7.81,6.88281,6.5625,6.82422,6.8125,6.71484
1997-05-19,1674.1241,7.16,6.57,6.63,6.72,6.37,7.74,6.83984,6.5625,6.80078,6.75781,6.67578
1997-05-20,1668.2501,7.15,6.53,6.6,6.7,6.33,7.73,6.80078,6.51953,6.75,6.6875,6.625
1997-05-21,1667.9501,7.21,6.56,6.65,6.71,6.36,7.78,6.75391,6.5,6.6875,6.67188,6.58984
1997-05-22,1667.2502,7.33,6.64,6.75,6.76,6.45,7.92,6.75,6.5,6.70313,6.68359,6.61719
1997-05-23,1665.7152,7.26,6.6,6.7,6.74,6.4,7.89,6.80078,6.5625,6.75781,6.74219,6.66797
1997-05-24,1665.7152,7.26,6.6,6.7,6.74,6.4,7.89,6.80078,6.5625,6.75781,6.74219,6.66797
1997-05-25,1665.7152,7.26,6.6,6.7,6.74,6.4,7.89,6.80078,6.5625,6.75781,6.74219,6.66797
1997-05-26,1678.5911,7.36,6.73,6.82,6.85,6.51,7.98,6.80078,6.5625,6.75781,6.74219,6.66797
1997-05-27,1677.3486,7.26,6.64,6.73,6.82,6.4,7.92,6.85938,6.61328,6.8125,6.76953,6.73438
1997-05-28,1682.0502,7.33,6.77,6.81,6.92,6.48,8,6.8125,6.62109,6.80859,6.79688,6.73438
1997-05-29,1678.6551,7.38,6.81,6.9,6.96,6.58,8.02,6.9375,6.75,6.9375,6.90625,6.86719
1997-05-30,1691.8002,7.33,6.78,6.89,6.96,6.58,7.98,6.97266,6.8125,6.94531,6.9375,6.875
1997-05-31,1691.8002,7.33,6.78,6.89,6.96,6.58,7.98,6.97266,6.8125,6.94531,6.9375,6.875
1997-06-01,1691.8002,7.33,6.78,6.89,6.96,6.58,7.98,6.97266,6.8125,6.94531,6.9375,6.875
1997-06-02,1698.5481,7.26,6.76,6.86,6.96,6.59,7.94,6.95703,6.83203,6.94531,6.9375,6.9375
1997-06-03,1697.0502,7.15,6.6,6.7,6.85,6.44,7.81,6.9375,6.75,6.91797,6.875,6.8125
1997-06-04,1698.1979,7.19,6.63,6.71,6.85,6.43,7.84,6.875,6.6875,6.875,6.84375,6.79297
1997-06-05,1698.4651,7.21,6.63,6.73,6.88,6.46,7.84,6.93359,6.69141,6.88281,6.875,6.8125
1997-06-06,1703.1978,7.23,6.67,6.76,6.93,6.5,7.87,6.9375,6.69531,6.88281,6.875,6.8125
1997-06-07,1703.1978,7.23,6.67,6.76,6.93,6.5,7.87,6.9375,6.69531,6.88281,6.875,6.8125
1997-06-08,1703.1978,7.23,6.67,6.76,6.93,6.5,7.87,6.9375,6.69531,6.88281,6.875,6.8125
1997-06-09,1687.3001,7.31,6.75,6.84,7.03,6.59,7.94,6.9375,6.77344,6.9375,6.92188,6.875
1997-06-10,1698.5002,7.25,6.76,6.79,7.05,6.57,7.9,6.98047,6.83594,6.98047,6.96484,6.92969
1997-06-11,1689.5985,7.15,6.68,6.68,6.98,6.47,7.8,6.9375,6.75781,6.9375,6.9375,6.875
1997-06-12,1694.4483,7.09,6.58,6.57,6.85,6.36,7.75,6.91797,6.75,6.92188,6.91406,6.83203
1997-06-13,1706.6479,7.1,6.55,6.54,6.82,6.35,7.75,6.875,6.6875,6.875,6.875,6.8125
1997-06-14,1706.6479,7.1,6.55,6.54,6.82,6.35,7.75,6.875,6.6875,6.875,6.875,6.8125
1997-06-15,1706.6479,7.1,6.55,6.54,6.82,6.35,7.75,6.875,6.6875,6.875,6.875,6.8125
1997-06-16,1697.7502,7.05,6.51,6.5,6.81,6.3,7.73,6.88672,6.67188,6.875,6.875,6.80859
1997-06-17,1697.2034,7.02,6.47,6.45,6.8,6.25,7.7,6.875,6.625,6.875,6.84766,6.76953
1997-06-18,1692.1502,6.97,6.4,6.36,6.77,6.19,7.65,6.875,6.65625,6.875,6.875,6.80859
1997-06-19,1688.7501,7.02,6.41,6.42,6.77,6.21,7.67,6.87109,6.5625,6.82422,6.80078,6.73438
1997-06-20,1693.6602,6.97,6.32,6.34,6.68,6.1,7.6,6.875,6.5625,6.83594,6.8125,6.74219
1997-06-21,1693.6602,6.97,6.32,6.34,6.68,6.1,7.6,6.875,6.5625,6.83594,6.8125,6.74219
1997-06-22,1693.6602,6.97,6.32,6.34,6.68,6.1,7.6,6.875,6.5625,6.83594,6.8125,6.74219
1997-06-23,1684.8452,6.94,6.3,6.29,6.66,6.07,7.59,6.86719,6.50391,6.82813,6.80859,6.72266
1997-06-24,1684.6502,6.9,6.27,6.26,6.69,6.07,7.52,6.87891,6.50391,6.84375,6.8125,6.70313
1997-06-25,1682.0502,6.79,6.17,6.18,6.6,5.97,7.41,6.85156,6.49219,6.81641,6.79297,6.68359
1997-06-26,1689.3502,6.83,6.21,6.23,6.63,6.02,7.45,6.86328,6.47266,6.82422,6.80859,6.73828
1997-06-27,1698.1901,6.87,6.28,6.24,6.69,6.06,7.46,6.89063,6.51172,6.85938,6.83594,6.80469
1997-06-28,1698.1901,6.87,6.28,6.24,6.69,6.06,7.46,6.89063,6.51172,6.85938,6.83594,6.80469
1997-06-29,1698.1901,6.87,6.28,6.24,6.69,6.06,7.46,6.89063,6.51172,6.85938,6.83594,6.80469
1997-06-30,1701.5001,6.86,6.26,6.25,6.66,6.05,7.47,6.8125,6.49219,6.8125,6.77344,6.71875
1997-07-01,1694.4352,6.8,6.22,6.21,6.64,6.01,7.43,6.875,6.5,6.85547,6.8125,6.73828
1997-07-02,1704.9252,6.72,6.18,6.14,6.28,5.96,7.36,6.86719,6.45703,6.81641,6.80078,6.6875
1997-07-03,1703.2501,6.64,6.14,6.06,6.27,5.92,7.33,6.83984,6.47266,6.82031,6.79688,6.70313
1997-07-04,1706.6501,6.62,6.15,6.08,6.26,5.92,7.32,6.86719,6.45313,6.82813,6.8125,6.69531
1997-07-05,1706.6501,6.62,6.15,6.08,6.26,5.92,7.32,6.86719,6.45313,6.82813,6.8125,6.69531
1997-07-06,1706.6501,6.62,6.15,6.08,6.26,5.92,7.32,6.86719,6.45313,6.82813,6.8125,6.69531
1997-07-07,1700.5001,6.54,6.06,5.97,6.21,5.84,7.26,6.875,6.49219,6.86328,6.81641,6.71484
1997-07-08,1711.7502,6.52,6.1,5.96,6.24,5.84,7.26,6.88672,6.46875,6.86328,6.8125,6.73438
1997-07-09,1719.3002,6.47,6.09,5.93,6.22,5.81,7.2,6.90625,6.46484,6.875,6.82422,6.73047
1997-07-10,1710.4502,6.51,6.18,5.99,6.31,5.87,7.25,7,6.5,6.9375,6.91016,6.80078
1997-07-11,1717.0502,6.45,6.12,5.93,6.24,5.82,7.19,7,6.5,6.9375,6.90625,6.8125
1997-07-12,1717.0502,6.45,6.12,5.93,6.24,5.82,7.19,7,6.5,6.9375,6.90625,6.8125
1997-07-13,1717.0502,6.45,6.12,5.93,6.24,5.82,7.19,7,6.5,6.9375,6.90625,6.8125
1997-07-14,1739.7502,6.48,6.17,6.01,6.28,5.89,7.23,6.94922,6.47266,6.91406,6.86719,6.76172
1997-07-15,1748.7001,6.56,6.26,6.14,6.39,6.02,7.32,6.96094,6.53906,6.92578,6.89063,6.80469
1997-07-16,1746.2981,6.56,6.26,6.13,6.4,6.01,7.31,6.96094,6.5625,6.9375,6.89063,6.80078
1997-07-17,1742.6052,6.5,6.22,6.04,6.36,5.95,7.23,6.94922,6.5,6.92969,6.87891,6.77344
1997-07-18,1744.8502,6.52,6.22,6.06,6.37,5.94,7.24,6.96094,6.5,6.9375,6.87891,6.79297
1997-07-19,1744.8502,6.52,6.22,6.06,6.37,5.94,7.24,6.96094,6.5,6.9375,6.87891,6.79297
1997-07-20,1744.8502,6.52,6.22,6.06,6.37,5.94,7.24,6.96094,6.5,6.9375,6.87891,6.79297
1997-07-21,1747.6981,6.5,6.23,6.05,6.39,5.99,7.23,6.98047,6.5625,6.9375,6.90234,6.8125
1997-07-22,1761.0002,6.39,6.14,5.96,6.31,5.9,7.14,6.95703,6.5,6.9375,6.875,6.76953
1997-07-23,1775.9774,6.33,6.06,5.88,6.25,5.81,7.08,6.94141,6.44531,6.89844,6.86328,6.74609
1997-07-24,1780.9002,6.35,6.14,5.89,6.33,5.86,7.07,6.94531,6.48828,6.90234,6.87891,6.75781
1997-07-25,1788.5502,6.38,6.17,5.93,6.31,5.89,7.04,6.9375,6.51563,6.91406,6.875,6.78516
1997-07-26,1788.5502,6.38,6.17,5.93,6.31,5.89,7.04,6.9375,6.51563,6.91406,6.875,6.78516
1997-07-27,1788.5502,6.38,6.17,5.93,6.31,5.89,7.04,6.9375,6.51563,6.91406,6.875,6.78516
1997-07-28,1794.8903,6.47,6.23,5.99,6.37,5.95,7.1,6.94922,6.5,6.92188,6.88281,6.80078
1997-07-29,1786.2502,6.49,6.23,6.03,6.37,5.94,7.11,6.94531,6.5625,6.92578,6.89063,6.8125
1997-07-30,1789.8503,6.41,6.15,5.97,6.3,5.87,7.04,6.91406,6.55469,6.88281,6.875,6.80859
1997-07-31,1791.7502,6.52,6.21,6.05,6.35,5.95,7.12,6.86328,6.52344,6.85547,6.82031,6.75781
1997-08-01,1813.0002,6.61,6.22,6.15,6.37,6,7.19,6.8125,6.51563,6.8125,6.8125,6.75
1997-08-02,1813.0002,6.61,6.22,6.15,6.37,6,7.19,6.8125,6.51563,6.8125,6.8125,6.75
1997-08-03,1813.0002,6.61,6.22,6.15,6.37,6,7.19,6.8125,6.51563,6.8125,6.8125,6.75
1997-08-04,1824.3602,6.68,6.35,6.27,6.57,6.12,7.29,6.84375,6.5625,6.83203,6.82422,6.75781
1997-08-05,1837.6937,6.76,6.43,6.4,6.66,6.25,7.38,6.875,6.61328,6.875,6.875,6.8125
1997-08-06,1837.4002,6.67,6.37,6.32,6.63,6.17,7.32,6.9375,6.65234,6.9375,6.92578,6.84375
1997-08-07,1831.0501,6.67,6.33,6.31,6.59,6.16,7.32,6.9375,6.60156,6.93359,6.90234,6.8125
1997-08-08,1807.3502,6.7,6.33,6.32,6.61,6.15,7.33,6.9375,6.62109,6.9375,6.92578,6.8125
1997-08-09,1807.3502,6.7,6.33,6.32,6.61,6.15,7.33,6.9375,6.62109,6.9375,6.92578,6.8125
1997-08-10,1807.3502,6.7,6.33,6.32,6.61,6.15,7.33,6.9375,6.62109,6.9375,6.92578,6.8125
1997-08-11,1809.2752,6.67,6.35,6.32,6.61,6.17,7.33,6.93359,6.61719,6.92969,6.875,6.8125
1997-08-12,1817.8102,6.6,6.3,6.25,6.6,6.12,7.26,6.87891,6.59375,6.87891,6.875,6.8125
1997-08-13,1790.9435,6.71,6.36,6.33,6.64,6.19,7.37,6.875,6.60547,6.875,6.87109,6.8125
1997-08-14,1804.8502,6.68,6.33,6.29,6.6,6.18,7.32,6.875,6.62109,6.875,6.875,6.8125
1997-08-15,1775.5951,6.68,6.33,6.29,6.6,6.18,7.32,6.875,6.62109,6.875,6.875,6.8125
1997-08-16,1775.5951,6.68,6.33,6.29,6.6,6.18,7.32,6.875,6.62109,6.875,6.875,6.8125
1997-08-17,1775.5951,6.68,6.33,6.29,6.6,6.18,7.32,6.875,6.62109,6.875,6.875,6.8125
1997-08-18,1780.4401,6.68,6.34,6.31,6.6,6.2,7.34,6.875,6.62109,6.875,6.875,6.8125
1997-08-19,1792.8502,6.63,6.29,6.25,6.56,6.15,7.28,6.86719,6.56641,6.85938,6.84766,6.77734
1997-08-20,1807.3935,6.56,6.21,6.16,6.48,6.05,7.2,6.84375,6.5,6.81641,6.8125,6.73438
1997-08-21,1796.1502,6.59,6.22,6.2,6.52,6.05,7.22,6.82031,6.49219,6.8125,6.80859,6.71094
1997-08-22,1773.7501,6.64,6.28,6.29,6.55,6.1,7.3,6.84766,6.5,6.82031,6.8125,6.71875
1997-08-23,1773.7501,6.64,6.28,6.29,6.55,6.1,7.3,6.84766,6.5,6.82031,6.8125,6.71875
1997-08-24,1773.7501,6.64,6.28,6.29,6.55,6.1,7.3,6.84766,6.5,6.82031,6.8125,6.71875
1997-08-25,1774.5647,6.67,6.3,6.29,6.57,6.13,7.31,6.84766,6.5,6.82031,6.8125,6.71875
1997-08-26,1757.4501,6.69,6.32,6.31,6.59,6.15,7.31,6.81641,6.52734,6.8125,6.8125,6.73828
1997-08-27,1768.7452,6.73,6.36,6.35,6.6,6.19,7.34,6.82031,6.5625,6.81641,6.8125,6.75
1997-08-28,1756.4503,6.69,6.34,6.29,6.63,6.16,7.32,6.82813,6.5625,6.82422,6.82422,6.76563
1997-08-29,1760.7051,6.7,6.33,6.26,6.62,6.16,7.32,6.82422,6.5625,6.82422,6.82031,6.75781
1997-08-30,1760.7051,6.7,6.33,6.26,6.62,6.16,7.32,6.82422,6.5625,6.82422,6.82031,6.75781
1997-08-31,1760.7051,6.7,6.33,6.26,6.62,6.16,7.32,6.82422,6.5625,6.82422,6.82031,6.75781
1997-09-01,1766.9453,6.6,6.28,6.17,6.59,6.07,7.22,6.82422,6.5625,6.82031,6.82031,6.75
1997-09-02,1784.3502,6.53,6.14,6.08,6.55,5.98,7.15,6.8125,6.55469,6.8125,6.8125,6.75
1997-09-03,1774.9002,6.53,6.11,6.09,6.49,5.97,7.15,6.82422,6.5,6.82031,6.82031,6.73438
1997-09-04,1771.5001,6.51,6.08,6.07,6.47,5.95,7.12,6.875,6.51563,6.86719,6.86328,6.75
1997-09-05,1761.2901,6.5,6.06,6.06,6.46,5.93,7.12,6.875,6.49219,6.85547,6.82813,6.73828
1997-09-06,1761.2901,6.5,6.06,6.06,6.46,5.93,7.12,6.875,6.49219,6.85547,6.82813,6.73828
1997-09-07,1761.2901,6.5,6.06,6.06,6.46,5.93,7.12,6.875,6.49219,6.85547,6.82813,6.73828
1997-09-08,1763.8502,6.45,5.97,5.96,6.39,5.83,7.08,6.87109,6.47656,6.85938,6.82031,6.73828
1997-09-09,1765.5002,6.48,6,5.99,6.42,5.85,7.1,6.86328,6.4375,6.83594,6.8125,6.70703
1997-09-10,1758.8552,6.5,6.02,6.02,6.46,5.87,7.13,6.875,6.44531,6.86328,6.82813,6.75
1997-09-11,1748.0602,6.49,5.98,6.01,6.41,5.84,7.12,6.83203,6.4375,6.82813,6.80859,6.71094
1997-09-12,1729.8803,6.49,5.97,6,6.39,5.83,7.13,6.82031,6.4375,6.81641,6.80469,6.71094
1997-09-13,1729.8803,6.49,5.97,6,6.39,5.83,7.13,6.82031,6.4375,6.81641,6.80469,6.71094
1997-09-14,1729.8803,6.49,5.97,6,6.39,5.83,7.13,6.82031,6.4375,6.81641,6.80469,6.71094
1997-09-15,1719.6465,6.36,5.71,5.8,6.14,5.56,7.02,6.75,6.25781,6.75,6.71094,6.625
1997-09-16,1724.7501,6.32,5.63,5.76,6.05,5.5,6.95,6.75,6.0625,6.72656,6.67969,6.5
1997-09-17,1726.4713,6.33,5.68,5.78,6.04,5.56,6.97,6.75,6,6.6875,6.625,6.4375
1997-09-18,1727.9503,6.24,5.6,5.71,5.99,5.48,6.87,6.75,6.01172,6.6875,6.625,6.45703
1997-09-19,1727.8965,6.21,5.55,5.66,5.84,5.44,6.83,6.6875,5.92188,6.61328,6.55078,6.36719
1997-09-20,1727.8965,6.21,5.55,5.66,5.84,5.44,6.83,6.6875,5.92188,6.61328,6.55078,6.36719
1997-09-21,1727.8965,6.21,5.55,5.66,5.84,5.44,6.83,6.6875,5.92188,6.61328,6.55078,6.36719
1997-09-22,1749.8752,6.12,5.46,5.58,5.77,5.35,6.74,6.50781,5.6875,6.40234,6.32813,6.125
1997-09-23,1751.1957,6.18,5.5,5.63,5.81,5.37,6.77,6.52344,5.6875,6.41016,6.3125,6.125
1997-09-24,1729.4502,6.14,5.45,5.58,5.77,5.31,6.73,6.55859,5.75,6.42578,6.36328,6.18359
1997-09-25,1725.0751,6.14,5.4,5.58,5.79,5.29,6.73,6.55469,5.75,6.4375,6.375,6.19141
1997-09-26,1722.1502,6.12,5.41,5.58,5.78,5.29,6.71,6.55469,5.75,6.4375,6.39063,6.23438
1997-09-27,1722.1502,6.12,5.41,5.58,5.78,5.29,6.71,6.55469,5.75,6.4375,6.39063,6.23438
1997-09-28,1722.1502,6.12,5.41,5.58,5.78,5.29,6.71,6.55469,5.75,6.4375,6.39063,6.23438
1997-09-29,1721.7152,6.21,5.53,5.68,5.89,5.39,6.81,6.57031,5.80469,6.49219,6.42969,6.25391
1997-09-30,1725.6502,6.18,5.5,5.65,5.85,5.37,6.77,6.64063,5.81641,6.5625,6.5,6.3125
1997-10-01,1739.6502,6.23,5.61,5.72,6,5.47,6.83,6.75,5.84375,6.64844,6.54297,6.35156
1997-10-02,1732.8966,6.2,5.63,5.59,5.98,5.39,6.82,6.8125,5.9375,6.71875,6.64844,6.42578
1997-10-03,1726.4502,6.07,5.49,5.49,5.88,5.28,6.69,6.75,5.87109,6.6875,6.625,6.375
1997-10-04,1726.4502,6.07,5.49,5.49,5.88,5.28,6.69,6.75,5.87109,6.6875,6.625,6.375
1997-10-05,1726.4502,6.07,5.49,5.49,5.88,5.28,6.69,6.75,5.87109,6.6875,6.625,6.375
1997-10-06,1727.9216,6.12,5.55,5.54,5.9,5.25,6.73,6.75,5.80078,6.6875,6.57813,6.33203
1997-10-07,1722.8002,6.09,5.49,5.51,5.89,5.22,6.71,6.875,5.89453,6.75,6.6875,6.4375
1997-10-08,1719.5002,6.11,5.5,5.53,5.91,5.24,6.7,6.8125,5.84375,6.74609,6.62891,6.375
1997-10-09,1713.6225,6.26,5.66,5.69,6.04,5.39,6.81,6.875,5.875,6.75,6.6875,6.41016
1997-10-10,1723.447,6.31,5.84,5.76,6.19,5.53,6.84,7.03125,6.125,6.95703,6.88672,6.62109
1997-10-11,1723.447,6.31,5.84,5.76,6.19,5.53,6.84,7.03125,6.125,6.95703,6.88672,6.62109
1997-10-12,1723.447,6.31,5.84,5.76,6.19,5.53,6.84,7.03125,6.125,6.95703,6.88672,6.62109
1997-10-13,1720.1502,6.17,5.67,5.61,6.06,5.34,6.72,6.9375,5.98438,6.82813,6.75,6.48047
1997-10-14,1718.1971,6.09,5.48,5.54,5.79,5.24,6.64,6.8125,5.8125,6.6875,6.5625,6.30469
1997-10-15,1712.8974,6.1,5.47,5.57,5.79,5.22,6.63,6.72266,5.72656,6.60547,6.5,6.1875
1997-10-16,1705.8251,6.16,5.52,5.61,5.85,5.28,6.67,6.73438,5.75,6.61719,6.5,6.24219
1997-10-17,1727.3567,6.21,5.57,5.66,5.91,5.32,6.72,6.75,5.75,6.625,6.50391,6.24609
1997-10-18,1727.3567,6.21,5.57,5.66,5.91,5.32,6.72,6.75,5.75,6.625,6.50391,6.24609
1997-10-19,1727.3567,6.21,5.57,5.66,5.91,5.32,6.72,6.75,5.75,6.625,6.50391,6.24609
1997-10-20,1729.8501,6.2,5.58,5.65,5.92,5.32,6.71,6.74609,5.76953,6.625,6.51563,6.25
1997-10-21,1740.8169,6.2,5.63,5.65,5.98,5.36,6.7,6.75,5.8125,6.64063,6.5625,6.27734
1997-10-22,1739.5002,6.24,5.7,5.7,6,5.43,6.71,6.75,5.82813,6.6875,6.57422,6.27344
1997-10-23,1734.1502,6.22,5.67,5.67,6,5.4,6.71,6.75,5.87109,6.6875,6.60938,6.30859
1997-10-24,1734.9501,6.2,5.6,5.62,5.97,5.35,6.7,6.78125,5.875,6.6875,6.625,6.31641
1997-10-25,1734.9501,6.2,5.6,5.62,5.97,5.35,6.7,6.78125,5.875,6.6875,6.625,6.31641
1997-10-26,1734.9501,6.2,5.6,5.62,5.97,5.35,6.7,6.78125,5.875,6.6875,6.625,6.31641
1997-10-27,1719.8983,6.23,5.64,5.64,6,5.38,6.73,6.76953,5.84766,6.6875,6.625,6.32031
1997-10-28,1696.4503,6.29,5.65,5.66,6.01,5.42,6.81,6.8125,5.85156,6.71875,6.625,6.3125
1997-10-29,1706.6989,6.25,5.6,5.63,5.95,5.36,6.76,6.8125,5.87109,6.72266,6.625,6.33984
1997-10-30,1690.9994,6.27,5.61,5.66,5.96,5.38,6.8,6.8125,5.875,6.74219,6.625,6.36719
1997-10-31,1690.1502,6.25,5.59,5.66,5.97,5.38,6.79,6.80859,5.875,6.75,6.625,6.375
1997-11-01,1690.1502,6.25,5.59,5.66,5.97,5.38,6.79,6.80859,5.875,6.75,6.625,6.375
1997-11-02,1690.1502,6.25,5.59,5.66,5.97,5.38,6.79,6.80859,5.875,6.75,6.625,6.375
1997-11-03,1700.4502,6.24,5.56,5.65,5.94,5.36,6.77,6.76563,5.85938,6.71875,6.625,6.3125
1997-11-04,1686.8002,6.22,5.54,5.62,5.75,5.35,6.74,6.75781,5.85156,6.73438,6.625,6.31641
1997-11-05,1687.3498,6.23,5.57,5.65,5.78,5.37,6.75,6.75781,5.82813,6.73828,6.63281,6.33203
1997-11-06,1685.9502,6.27,5.62,5.68,5.84,5.41,6.8,6.76563,5.86328,6.73828,6.65234,6.33203
1997-11-07,1673.4503,6.23,5.6,5.65,5.82,5.38,6.77,6.79688,5.875,6.75,6.67188,6.36719
1997-11-08,1673.4503,6.23,5.6,5.65,5.82,5.38,6.77,6.79688,5.875,6.75,6.67188,6.36719
1997-11-09,1673.4503,6.23,5.6,5.65,5.82,5.38,6.77,6.79688,5.875,6.75,6.67188,6.36719
